exercise_name,muscle_slug,role
Dumbbell Hammer Curls (with Arm Blaster),biceps_brachii,primary
Dumbbell Hammer Curls (with Arm Blaster),forearms,secondary
Dumbbell High Curl,biceps_brachii,primary
Dumbbell High Curl,forearms,secondary
Dumbbell Incline Alternate Press,pectoralis_major,primary
Dumbbell Incline Alternate Press,anterior_deltoid,secondary
Dumbbell Incline Alternate Press,triceps_brachii,secondary
Dumbbell Incline Bench Press,pectoralis_major,primary
Dumbbell Incline Bench Press,anterior_deltoid,secondary
Dumbbell Incline Bench Press,triceps_brachii,secondary
Dumbbell Incline Biceps Curl,biceps_brachii,primary
Dumbbell Incline Biceps Curl,forearms,secondary
Dumbbell Incline Breeding,pectoralis_major,primary
Dumbbell Incline Breeding,lateral_deltoid,secondary
Dumbbell Incline Breeding,triceps_brachii,secondary
Dumbbell Incline Curl,biceps_brachii,primary
Dumbbell Incline Curl,forearms,secondary
Dumbbell Incline Curl V. 2,biceps_brachii,primary
Dumbbell Incline Curl V. 2,forearms,secondary
Dumbbell Incline Fly,pectoralis_major,primary
Dumbbell Incline Fly,lateral_deltoid,secondary
Dumbbell Incline Fly On Exercise Ball,pectoralis_major,primary
Dumbbell Incline Fly On Exercise Ball,lateral_deltoid,secondary
Dumbbell Incline Hammer Curl,biceps_brachii,primary
Dumbbell Incline Hammer Curl,forearms,secondary
Dumbbell Incline Hammer Press,pectoralis_major,primary
Dumbbell Incline Hammer Press,anterior_deltoid,secondary
Dumbbell Incline Hammer Press,triceps_brachii,secondary
Dumbbell Incline Hammer Press On Exercise Ball,triceps_brachii,primary
Dumbbell Incline Hammer Press On Exercise Ball,pectoralis_major,secondary
Dumbbell Incline Hammer Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell Incline Inner Biceps Curl,biceps_brachii,primary
Dumbbell Incline Inner Biceps Curl,forearms,secondary
Dumbbell Incline One Arm Fly,pectoralis_major,primary
Dumbbell Incline One Arm Fly,lateral_deltoid,secondary
Dumbbell Incline One Arm Fly,triceps_brachii,secondary
Dumbbell Incline One Arm Fly On Exercise Ball,pectoralis_major,primary
Dumbbell Incline One Arm Fly On Exercise Ball,lateral_deltoid,secondary
Dumbbell Incline One Arm Hammer Press,triceps_brachii,primary
Dumbbell Incline One Arm Hammer Press,anterior_deltoid,secondary
Dumbbell Incline One Arm Hammer Press,pectoralis_major,secondary
Dumbbell Incline One Arm Hammer Press On Exercise Ball,triceps_brachii,primary
Dumbbell Incline One Arm Hammer Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell Incline One Arm Hammer Press On Exercise Ball,pectoralis_major,secondary
Dumbbell Incline One Arm Lateral Raise,lateral_deltoid,primary
Dumbbell Incline One Arm Lateral Raise,trapezius,secondary
Dumbbell Incline One Arm Lateral Raise,triceps_brachii,secondary
Dumbbell Incline One Arm Press,pectoralis_major,primary
Dumbbell Incline One Arm Press,anterior_deltoid,secondary
Dumbbell Incline One Arm Press,triceps_brachii,secondary
Dumbbell Incline One Arm Press On Exercise Ball,pectoralis_major,primary
Dumbbell Incline One Arm Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell Incline One Arm Press On Exercise Ball,triceps_brachii,secondary
Dumbbell Incline Palm-in Press,pectoralis_major,primary
Dumbbell Incline Palm-in Press,anterior_deltoid,secondary
Dumbbell Incline Palm-in Press,triceps_brachii,secondary
Dumbbell Incline Press On Exercise Ball,pectoralis_major,primary
Dumbbell Incline Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell Incline Press On Exercise Ball,triceps_brachii,secondary
Dumbbell Incline Raise,lateral_deltoid,primary
Dumbbell Incline Raise,trapezius,secondary
Dumbbell Incline Raise,triceps_brachii,secondary
Dumbbell Incline Rear Lateral Raise,posterior_deltoid,primary
Dumbbell Incline Rear Lateral Raise,trapezius,secondary
Dumbbell Incline Rear Lateral Raise,rhomboids,secondary
Dumbbell Incline Row,trapezius,primary
Dumbbell Incline Row,biceps_brachii,secondary
Dumbbell Incline Row,lateral_deltoid,secondary
Dumbbell Incline Shoulder Raise,serratus_anterior,primary
Dumbbell Incline Shoulder Raise,lateral_deltoid,secondary
Dumbbell Incline Shoulder Raise,trapezius,secondary
Dumbbell Incline Shrug,trapezius,primary
Dumbbell Incline Shrug,lateral_deltoid,secondary
Dumbbell Incline T-raise,lateral_deltoid,primary
Dumbbell Incline T-raise,trapezius,secondary
Dumbbell Incline T-raise,rhomboids,secondary
Dumbbell Incline Triceps Extension,triceps_brachii,primary
Dumbbell Incline Triceps Extension,lateral_deltoid,secondary
Dumbbell Incline Twisted Flyes,pectoralis_major,primary
Dumbbell Incline Twisted Flyes,lateral_deltoid,secondary
Dumbbell Incline Twisted Flyes,triceps_brachii,secondary
Dumbbell Incline Two Arm Extension,triceps_brachii,primary
Dumbbell Incline Two Arm Extension,lateral_deltoid,secondary
Dumbbell Incline Y-raise,trapezius,primary
Dumbbell Incline Y-raise,lateral_deltoid,secondary
Dumbbell Incline Y-raise,posterior_deltoid,secondary
Dumbbell Iron Cross,lateral_deltoid,primary
Dumbbell Iron Cross,triceps_brachii,secondary
Dumbbell Iron Cross,pectoralis_major,secondary
Dumbbell Kickback,triceps_brachii,primary
Dumbbell Kickback,lateral_deltoid,secondary
Dumbbell Kickbacks On Exercise Ball,triceps_brachii,primary
Dumbbell Kickbacks On Exercise Ball,lateral_deltoid,secondary
Dumbbell Kickbacks On Exercise Ball,latissimus_dorsi,secondary
Dumbbell Kneeling Bicep Curl Exercise Ball,biceps_brachii,primary
Dumbbell Kneeling Bicep Curl Exercise Ball,forearms,secondary
Dumbbell Lateral Raise,lateral_deltoid,primary
Dumbbell Lateral Raise,trapezius,secondary
Dumbbell Lateral To Front Raise,anterior_deltoid,primary
Dumbbell Lateral To Front Raise,trapezius,secondary
Dumbbell Lateral To Front Raise,biceps_brachii,secondary
Dumbbell Lunge,gluteus_maximus,primary
Dumbbell Lunge,quadriceps,secondary
Dumbbell Lunge,hamstrings,secondary
Dumbbell Lunge,calves,secondary
Dumbbell Lunge With Bicep Curl,biceps_brachii,primary
Dumbbell Lunge With Bicep Curl,quadriceps,secondary
Dumbbell Lunge With Bicep Curl,hamstrings,secondary
Dumbbell Lying Alternate Extension,triceps_brachii,primary
Dumbbell Lying Alternate Extension,lateral_deltoid,secondary
Dumbbell Lying Elbow Press,triceps_brachii,primary
Dumbbell Lying Elbow Press,pectoralis_major,secondary
Dumbbell Lying Elbow Press,anterior_deltoid,secondary
Dumbbell Lying Extension (across Face),triceps_brachii,primary
Dumbbell Lying Extension (across Face),lateral_deltoid,secondary
Dumbbell Lying External Shoulder Rotation,lateral_deltoid,primary
Dumbbell Lying External Shoulder Rotation,rotator_cuff,secondary
Dumbbell Lying External Shoulder Rotation,triceps_brachii,secondary
Dumbbell Lying Femoral,hamstrings,primary
Dumbbell Lying Femoral,gluteus_maximus,secondary
Dumbbell Lying Hammer Press,pectoralis_major,primary
Dumbbell Lying Hammer Press,triceps_brachii,secondary
Dumbbell Lying Hammer Press,anterior_deltoid,secondary
Dumbbell Lying On Floor Rear Delt Raise,posterior_deltoid,primary
Dumbbell Lying On Floor Rear Delt Raise,trapezius,secondary
Dumbbell Lying On Floor Rear Delt Raise,rhomboids,secondary
Dumbbell Lying One Arm Deltoid Rear,posterior_deltoid,primary
Dumbbell Lying One Arm Deltoid Rear,trapezius,secondary
Dumbbell Lying One Arm Deltoid Rear,rhomboids,secondary
Dumbbell Lying One Arm Press,pectoralis_major,primary
Dumbbell Lying One Arm Press,triceps_brachii,secondary
Dumbbell Lying One Arm Press,anterior_deltoid,secondary
Dumbbell Lying One Arm Press V. 2,pectoralis_major,primary
Dumbbell Lying One Arm Press V. 2,triceps_brachii,secondary
Dumbbell Lying One Arm Press V. 2,anterior_deltoid,secondary
Dumbbell Lying One Arm Pronated Triceps Extension,triceps_brachii,primary
Dumbbell Lying One Arm Pronated Triceps Extension,lateral_deltoid,secondary
Dumbbell Lying One Arm Rear Lateral Raise,posterior_deltoid,primary
Dumbbell Lying One Arm Rear Lateral Raise,trapezius,secondary
Dumbbell Lying One Arm Rear Lateral Raise,rhomboids,secondary
Dumbbell Lying One Arm Supinated Triceps Extension,triceps_brachii,primary
Dumbbell Lying One Arm Supinated Triceps Extension,forearms,secondary
Dumbbell Lying Pronation,forearms,primary
Dumbbell Lying Pronation,biceps_brachii,secondary
Dumbbell Lying Pronation,lateral_deltoid,secondary
Dumbbell Lying Pronation On Floor,forearms,primary
Dumbbell Lying Pronation On Floor,biceps_brachii,secondary
Dumbbell Lying Pronation On Floor,triceps_brachii,secondary
Dumbbell Lying Pullover On Exercise Ball,pectoralis_major,primary
Dumbbell Lying Pullover On Exercise Ball,triceps_brachii,secondary
Dumbbell Lying Pullover On Exercise Ball,lateral_deltoid,secondary
Dumbbell Lying Pullover On Exercise Ball,latissimus_dorsi,secondary
Dumbbell Lying Rear Delt Row,trapezius,primary
Dumbbell Lying Rear Delt Row,posterior_deltoid,secondary
Dumbbell Lying Rear Delt Row,biceps_brachii,secondary
Dumbbell Lying Rear Lateral Raise,posterior_deltoid,primary
Dumbbell Lying Rear Lateral Raise,trapezius,secondary
Dumbbell Lying Rear Lateral Raise,rhomboids,secondary
Dumbbell Lying Single Extension,triceps_brachii,primary
Dumbbell Lying Single Extension,lateral_deltoid,secondary
Dumbbell Lying Supination,forearms,primary
Dumbbell Lying Supination,biceps_brachii,secondary
Dumbbell Lying Supination,lateral_deltoid,secondary
Dumbbell Lying Supination On Floor,forearms,primary
Dumbbell Lying Supination On Floor,biceps_brachii,secondary
Dumbbell Lying Supination On Floor,lateral_deltoid,secondary
Dumbbell Lying Supine Biceps Curl,biceps_brachii,primary
Dumbbell Lying Supine Biceps Curl,forearms,secondary
Dumbbell Lying Supine Curl,biceps_brachii,primary
Dumbbell Lying Supine Curl,forearms,secondary
Dumbbell Lying Triceps Extension,triceps_brachii,primary
Dumbbell Lying Triceps Extension,lateral_deltoid,secondary
Dumbbell Lying Wide Curl,biceps_brachii,primary
Dumbbell Lying Wide Curl,forearms,secondary
Dumbbell Neutral Grip Bench Press,triceps_brachii,primary
Dumbbell Neutral Grip Bench Press,pectoralis_major,secondary
Dumbbell Neutral Grip Bench Press,anterior_deltoid,secondary
Dumbbell One Arm Bench Fly,pectoralis_major,primary
Dumbbell One Arm Bench Fly,anterior_deltoid,secondary
Dumbbell One Arm Bent-over Row,trapezius,primary
Dumbbell One Arm Bent-over Row,biceps_brachii,secondary
Dumbbell One Arm Bent-over Row,forearms,secondary
Dumbbell One Arm Chest Fly On Exercise Ball,pectoralis_major,primary
Dumbbell One Arm Chest Fly On Exercise Ball,anterior_deltoid,secondary
Dumbbell One Arm Chest Fly On Exercise Ball,triceps_brachii,secondary
Dumbbell One Arm Concentration Curl (on Stability Ball),biceps_brachii,primary
Dumbbell One Arm Concentration Curl (on Stability Ball),forearms,secondary
Dumbbell One Arm Decline Chest Press,pectoralis_major,primary
Dumbbell One Arm Decline Chest Press,triceps_brachii,secondary
Dumbbell One Arm Decline Chest Press,anterior_deltoid,secondary
Dumbbell One Arm Fly On Exercise Ball,pectoralis_major,primary
Dumbbell One Arm Fly On Exercise Ball,lateral_deltoid,secondary
Dumbbell One Arm Fly On Exercise Ball,triceps_brachii,secondary
Dumbbell One Arm French Press On Exercise Ball,triceps_brachii,primary
Dumbbell One Arm French Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell One Arm Hammer Preacher Curl,biceps_brachii,primary
Dumbbell One Arm Hammer Preacher Curl,forearms,secondary
Dumbbell One Arm Hammer Press On Exercise Ball,triceps_brachii,primary
Dumbbell One Arm Hammer Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell One Arm Hammer Press On Exercise Ball,pectoralis_major,secondary
Dumbbell One Arm Incline Chest Press,pectoralis_major,primary
Dumbbell One Arm Incline Chest Press,anterior_deltoid,secondary
Dumbbell One Arm Incline Chest Press,triceps_brachii,secondary
Dumbbell One Arm Kickback,triceps_brachii,primary
Dumbbell One Arm Kickback,lateral_deltoid,secondary
Dumbbell One Arm Lateral Raise,lateral_deltoid,primary
Dumbbell One Arm Lateral Raise,trapezius,secondary
Dumbbell One Arm Lateral Raise,triceps_brachii,secondary
Dumbbell One Arm Lateral Raise With Support,lateral_deltoid,primary
Dumbbell One Arm Lateral Raise With Support,trapezius,secondary
Dumbbell One Arm Lateral Raise With Support,rotator_cuff,secondary
Dumbbell One Arm Press On Exercise Ball,pectoralis_major,primary
Dumbbell One Arm Press On Exercise Ball,anterior_deltoid,secondary
Dumbbell One Arm Press On Exercise Ball,triceps_brachii,secondary
Dumbbell One Arm Press On Exercise Ball,rectus_abdominis,secondary
Dumbbell One Arm Prone Curl,biceps_brachii,primary
Dumbbell One Arm Prone Curl,forearms,secondary
Dumbbell One Arm Prone Hammer Curl,biceps_brachii,primary
Dumbbell One Arm Prone Hammer Curl,forearms,secondary
Dumbbell One Arm Pullover On Exercise Ball,pectoralis_major,primary
Dumbbell One Arm Pullover On Exercise Ball,triceps_brachii,secondary
Dumbbell One Arm Pullover On Exercise Ball,latissimus_dorsi,secondary
Dumbbell One Arm Pullover On Exercise Ball,rhomboids,secondary
Dumbbell One Arm Reverse Fly (with Support),posterior_deltoid,primary
Dumbbell One Arm Reverse Fly (with Support),trapezius,secondary
Dumbbell One Arm Reverse Fly (with Support),rhomboids,secondary
Dumbbell One Arm Reverse Grip Press,pectoralis_major,primary
Dumbbell One Arm Reverse Grip Press,triceps_brachii,secondary
Dumbbell One Arm Reverse Grip Press,posterior_deltoid,secondary
Dumbbell One Arm Reverse Preacher Curl,biceps_brachii,primary
Dumbbell One Arm Reverse Preacher Curl,forearms,secondary
Dumbbell One Arm Reverse Spider Curl,biceps_brachii,primary
Dumbbell One Arm Reverse Spider Curl,forearms,secondary
Dumbbell One Arm Reverse Wrist Curl,forearms,primary
Dumbbell One Arm Seated Bicep Curl On Exercise Ball,biceps_brachii,primary
Dumbbell One Arm Seated Bicep Curl On Exercise Ball,forearms,secondary
Dumbbell One Arm Seated Hammer Curl,biceps_brachii,primary
Dumbbell One Arm Seated Hammer Curl,forearms,secondary
Dumbbell One Arm Seated Neutral Wrist Curl,forearms,primary
Dumbbell One Arm Seated Neutral Wrist Curl,biceps_brachii,secondary
Dumbbell One Arm Seated Neutral Wrist Curl,brachialis,secondary
Dumbbell One Arm Shoulder Press,anterior_deltoid,primary
Dumbbell One Arm Shoulder Press,triceps_brachii,secondary
Dumbbell One Arm Shoulder Press,trapezius,secondary
Dumbbell One Arm Shoulder Press V. 2,anterior_deltoid,primary
Dumbbell One Arm Shoulder Press V. 2,triceps_brachii,secondary
Dumbbell One Arm Shoulder Press V. 2,trapezius,secondary
Dumbbell One Arm Snatch,gluteus_maximus,primary
Dumbbell One Arm Snatch,hamstrings,secondary
Dumbbell One Arm Snatch,quadriceps,secondary
Dumbbell One Arm Snatch,rectus_abdominis,secondary
Dumbbell One Arm Standing Curl,biceps_brachii,primary
Dumbbell One Arm Standing Curl,forearms,secondary
Dumbbell One Arm Standing Hammer Curl,biceps_brachii,primary
Dumbbell One Arm Standing Hammer Curl,forearms,secondary
Dumbbell One Arm Triceps Extension (on Bench),triceps_brachii,primary
Dumbbell One Arm Triceps Extension (on Bench),anterior_deltoid,secondary
Dumbbell One Arm Upright Row,lateral_deltoid,primary
Dumbbell One Arm Upright Row,trapezius,secondary
Dumbbell One Arm Upright Row,biceps_brachii,secondary
Dumbbell One Arm Wrist Curl,forearms,primary
Dumbbell One Arm Wrist Curl,biceps_brachii,secondary
Dumbbell One Arm Wrist Curl,brachialis,secondary
Dumbbell One Arm Zottman Preacher Curl,biceps_brachii,primary
Dumbbell One Arm Zottman Preacher Curl,forearms,secondary
Dumbbell One Leg Fly On Exercise Ball,pectoralis_major,primary
Dumbbell One Leg Fly On Exercise Ball,lateral_deltoid,secondary
Dumbbell One Leg Fly On Exercise Ball,triceps_brachii,secondary
Dumbbell Over Bench Neutral Wrist Curl,biceps_brachii,primary
Dumbbell Over Bench Neutral Wrist Curl,forearms,secondary
Dumbbell Over Bench One Arm Neutral Wrist Curl,biceps_brachii,primary
Dumbbell Over Bench One Arm Neutral Wrist Curl,forearms,secondary
Dumbbell Over Bench One Arm Reverse Wrist Curl,forearms,primary
Dumbbell Over Bench One Arm Reverse Wrist Curl,biceps_brachii,secondary
Dumbbell Over Bench One Arm Reverse Wrist Curl,brachialis,secondary
Dumbbell Over Bench One Arm Wrist Curl,forearms,primary
Dumbbell Over Bench One Arm Wrist Curl,biceps_brachii,secondary
Dumbbell Over Bench One Arm Wrist Curl,anterior_deltoid,secondary
Dumbbell Over Bench Reverse Wrist Curl,forearms,primary
Dumbbell Over Bench Reverse Wrist Curl,biceps_brachii,secondary
Dumbbell Over Bench Reverse Wrist Curl,brachialis,secondary
Dumbbell Over Bench Wrist Curl,forearms,primary
Dumbbell Over Bench Wrist Curl,biceps_brachii,secondary
Dumbbell Over Bench Wrist Curl,brachialis,secondary
Dumbbell Palm Rotational Bent Over Row,trapezius,primary
Dumbbell Palm Rotational Bent Over Row,biceps_brachii,secondary
Dumbbell Palm Rotational Bent Over Row,forearms,secondary
Dumbbell Palms In Incline Bench Press,triceps_brachii,primary
Dumbbell Palms In Incline Bench Press,pectoralis_major,secondary
Dumbbell Palms In Incline Bench Press,anterior_deltoid,secondary
Dumbbell Plyo Squat,gluteus_maximus,primary
Dumbbell Plyo Squat,quadriceps,secondary
Dumbbell Plyo Squat,hamstrings,secondary
Dumbbell Plyo Squat,calves,secondary
Dumbbell Preacher Curl,biceps_brachii,primary
Dumbbell Preacher Curl,forearms,secondary
Dumbbell Preacher Curl Over Exercise Ball,biceps_brachii,primary
Dumbbell Preacher Curl Over Exercise Ball,forearms,secondary
Dumbbell Preacher Hammer Curl,biceps_brachii,primary
Dumbbell Preacher Hammer Curl,forearms,secondary
